feature_id,region,district,township,ex_from,ex_to,kv_type,cable_type,vertex_count,actual_length_km,straight_line_km,detour_extra_km,sinuosity_index,detour_pct,classification,significant_detour
All_states_region_MVLine_tsp_level.1062,Mandalay,Mandalay,Amarapura,,,,,3,1.684939,1.684939,0.0,1.0,0.0,near_straight,False
All_states_region_MVLine_tsp_level.1063,Mandalay,Mandalay,Amarapura,,,,,5,3.097869,2.396187,0.701682,1.292833,29.2833,moderate_detour,True
All_states_region_MVLine_tsp_level.1064,Mandalay,Mandalay,Amarapura,,,,,7,7.222044,5.610717,1.611327,1.287187,28.7187,moderate_detour,True
All_states_region_MVLine_tsp_level.1065,Mandalay,Mandalay,Amarapura,,,,,2,0.765928,0.765928,0.0,1.0,0.0,near_straight,False
All_states_region_MVLine_tsp_level.1066,Mandalay,Mandalay,Amarapura,,,,,2,0.783305,0.783305,0.0,1.0,0.0,near_straight,False
All_states_region_MVLine_tsp_level.1067,Mandalay,Mandalay,Amarapura,,,,,2,0.423933,0.423933,0.0,1.0,0.0,near_straight,False
All_states_region_MVLine_tsp_level.1068,Mandalay,Mandalay,Amarapura,,,,,2,1.467821,1.467821,0.0,1.0,0.0,near_straight,False
All_states_region_MVLine_tsp_level.1069,Mandalay,Mandalay,Amarapura,,,,,4,5.896548,4.633722,1.262826,1.27253,27.253,moderate_detour,True
All_states_region_MVLine_tsp_level.1070,Mandalay,Mandalay,Amarapura,,,,,2,0.473355,0.473355,0.0,1.0,0.0,near_straight,False
All_states_region_MVLine_tsp_level.1071,Mandalay,Mandalay,Amarapura,,,,,5,3.876347,2.677511,1.198836,1.447743,44.7743,moderate_detour,True
All_states_region_MVLine_tsp_level.1072,Mandalay,Mandalay,Amarapura,,,,,2,1.106169,1.106169,0.0,1.0,0.0,near_straight,False
All_states_region_MVLine_tsp_level.1073,Mandalay,Mandalay,Amarapura,,,,,4,3.574453,2.786845,0.787608,1.282616,28.2616,moderate_detour,True
All_states_region_MVLine_tsp_level.1074,Mandalay,Mandalay,Amarapura,,,,,2,0.87464,0.87464,0.0,1.0,0.0,near_straight,False
All_states_region_MVLine_tsp_level.1075,Mandalay,Myingyan,Kyaukpadaung,Kyaukpadaung,Chauk,,,3,6.756923,6.73739,0.019533,1.002899,0.2899,near_straight,False
All_states_region_MVLine_tsp_level.1076,Mandalay,Myingyan,Kyaukpadaung,Kyaukpadaung,Ywamun,,,12,50.742615,46.507264,4.235351,1.091069,9.1069,minor_detour,False
All_states_region_MVLine_tsp_level.1077,Mandalay,Myingyan,Kyaukpadaung,Kyaukpadaung - Ywamun Line,Donetat power exchange,,,2,2.189495,2.189495,0.0,1.0,0.0,near_straight,False
All_states_region_MVLine_tsp_level.1078,Mandalay,Myingyan,Kyaukpadaung,Thazi,Chauk,,,8,60.464658,55.557686,4.906972,1.088322,8.8322,minor_detour,False
All_states_region_MVLine_tsp_level.1079,Mandalay,Myingyan,Kyaukpadaung,Peinneywa,Popalon,,,5,17.267514,15.993472,1.274042,1.07966,7.966,minor_detour,False
All_states_region_MVLine_tsp_level.1080,Mandalay,Myingyan,Kyaukpadaung,,,,,4,3.572035,3.302436,0.2696,1.081637,8.1637,minor_detour,False
All_states_region_MVLine_tsp_level.1081,Mandalay,Myingyan,Kyaukpadaung,,,,,2,2.14781,2.14781,0.0,1.0,0.0,near_straight,False
All_states_region_MVLine_tsp_level.1082,Mandalay,Myingyan,Kyaukpadaung,,,,,2,2.564038,2.564038,0.0,1.0,0.0,near_straight,False
All_states_region_MVLine_tsp_level.1083,Mandalay,Myingyan,Kyaukpadaung,,,,,2,0.518171,0.518171,0.0,1.0,0.0,near_straight,False
All_states_region_MVLine_tsp_level.1084,Mandalay,Myingyan,Kyaukpadaung,,,,,2,2.46669,2.46669,0.0,1.0,0.0,near_straight,False
All_states_region_MVLine_tsp_level.1085,Mandalay,Myingyan,Kyaukpadaung,,,,,2,1.779711,1.779711,0.0,1.0,0.0,near_straight,False
All_states_region_MVLine_tsp_level.1086,Mandalay,Myingyan,Kyaukpadaung,,,,,2,7.077851,7.077851,0.0,1.0,0.0,near_straight,False
All_states_region_MVLine_tsp_level.1087,Mandalay,Myingyan,Kyaukpadaung,,,,,2,4.402872,4.402872,0.0,1.0,0.0,near_straight,False
All_states_region_MVLine_tsp_level.1088,Mandalay,Myingyan,Kyaukpadaung,,,,,2,2.45137,2.45137,0.0,1.0,0.0,near_straight,False
All_states_region_MVLine_tsp_level.1089,Mandalay,Myingyan,Kyaukpadaung,,,,,2,3.089332,3.089332,0.0,1.0,0.0,near_straight,False
All_states_region_MVLine_tsp_level.1090,Mandalay,Myingyan,Kyaukpadaung,,,,,3,3.750668,3.679914,0.070753,1.019227,1.9227,near_straight,False
All_states_region_MVLine_tsp_level.1091,Mandalay,Myingyan,Myingyan,,,,,3,19.231062,19.188541,0.042521,1.002216,0.2216,near_straight,False
All_states_region_MVLine_tsp_level.1092,Mandalay,Myingyan,Myingyan,,,,,2,2.782532,2.782532,0.0,1.0,0.0,near_straight,False
All_states_region_MVLine_tsp_level.1093,Mandalay,Myingyan,Myingyan,,,,,3,4.821798,4.821592,0.000206,1.000043,0.0043,near_straight,False
All_states_region_MVLine_tsp_level.1094,Mandaaly,Myingyan,Myingyan,,,,,4,8.550461,8.550153,0.000307,1.000036,0.0036,near_straight,False
All_states_region_MVLine_tsp_level.1095,Mandalay,Myingyan,Myingyan,,,,,2,0.515146,0.515146,0.0,1.0,0.0,near_straight,False
All_states_region_MVLine_tsp_level.1096,Mandalay,Myingyan,Myingyan,,,,,2,0.934429,0.934429,0.0,1.0,0.0,near_straight,False
All_states_region_MVLine_tsp_level.1097,Mandalay,Myingyan,Myingyan,,,,,6,8.372231,7.230353,1.141878,1.157928,15.7928,minor_detour,False
All_states_region_MVLine_tsp_level.1101,Mandalay,Myingyan,Myingyan,,,,,9,27.216107,26.167884,1.048223,1.040058,4.0058,near_straight,False
All_states_region_MVLine_tsp_level.1102,Mandalay,Myingyan,Myingyan,,,,,2,0.562831,0.562831,0.0,1.0,0.0,near_straight,False
All_states_region_MVLine_tsp_level.1103,Mandalay,Myingyan,Myingyan,,,,,2,2.154605,2.154605,0.0,1.0,0.0,near_straight,False
All_states_region_MVLine_tsp_level.1104,Mandalay,Myingyan,Myingyan,,,,,2,2.367751,2.367751,0.0,1.0,0.0,near_straight,False
All_states_region_MVLine_tsp_level.1105,Mandalay,Myingyan,Myingyan,,,,,2,0.823657,0.823657,0.0,1.0,0.0,near_straight,False
All_states_region_MVLine_tsp_level.1106,Mandalay,Myingyan,Myingyan,,,,,2,0.746708,0.746708,0.0,1.0,0.0,near_straight,False
All_states_region_MVLine_tsp_level.1107,Mandalay,Myingyan,Myingyan,,,,,2,1.173056,1.173056,0.0,1.0,0.0,near_straight,False
All_states_region_MVLine_tsp_level.1108,Mandalay,Myingyan,Myingyan,,,,,5,19.045505,18.999984,0.045521,1.002396,0.2396,near_straight,False
All_states_region_MVLine_tsp_level.1109,Mandalay,Myingyan,Myingyan,,,,,2,1.205827,1.205827,0.0,1.0,0.0,near_straight,False
All_states_region_MVLine_tsp_level.1110,Mandalay,Myingyan,Myingyan,,,,,2,0.860073,0.860073,0.0,1.0,0.0,near_straight,False
All_states_region_MVLine_tsp_level.1111,Mandalay,Myingyan,Myingyan,,,,,2,1.365724,1.365724,0.0,1.0,0.0,near_straight,False
All_states_region_MVLine_tsp_level.1112,Mandalay,Myingyan,Myingyan,,,,,8,25.08444,23.526689,1.557751,1.066212,6.6212,minor_detour,False
All_states_region_MVLine_tsp_level.1113,Mandalay,Myingyan,Myingyan,,,,,2,2.020913,2.020913,0.0,1.0,0.0,near_straight,False
All_states_region_MVLine_tsp_level.1114,Mandalay,Myingyan,Myingyan,,,,,2,0.893275,0.893275,0.0,1.0,0.0,near_straight,False
All_states_region_MVLine_tsp_level.1115,Mandalay,Myingyan,Myingyan,,,,,2,1.124746,1.124746,0.0,1.0,0.0,near_straight,False
All_states_region_MVLine_tsp_level.1116,Mandalay,Myingyan,Myingyan,,,,,4,8.593457,7.230353,1.363104,1.188525,18.8525,minor_detour,False
All_states_region_MVLine_tsp_level.1117,Mandalay,Myingyan,Myingyan,,,,,5,7.364961,6.848872,0.516089,1.075354,7.5354,minor_detour,False
All_states_region_MVLine_tsp_level.1118,Mandalay,Myingyan,Myingyan,,,,,2,1.122035,1.122035,0.0,1.0,0.0,near_straight,False
All_states_region_MVLine_tsp_level.1119,Mandalay,Myingyan,Myingyan,,,,,2,0.689435,0.689435,0.0,1.0,0.0,near_straight,False
All_states_region_MVLine_tsp_level.1120,Mandalay,Myingyan,Taungtha,,,,,2,17.571464,17.571464,0.0,1.0,0.0,near_straight,False
All_states_region_MVLine_tsp_level.1121,Mandalay,Myingyan,Taungtha,Natogyi,Myothar,,,5,36.693004,27.773521,8.919482,1.321151,32.1151,moderate_detour,True
All_states_region_MVLine_tsp_level.1122,Mandalay,Myingyan,Natogyi,,,,,2,1.262413,1.262413,0.0,1.0,0.0,near_straight,False
All_states_region_MVLine_tsp_level.1123,Mandalay,Myingyan,Natogyi,Natogyi,Kanar,,,13,28.244867,26.945651,1.299217,1.048216,4.8216,near_straight,False
All_states_region_MVLine_tsp_level.1124,Mandalay,Myingyan,Natogyi,,,,,2,0.969689,0.969689,0.0,1.0,0.0,near_straight,False
All_states_region_MVLine_tsp_level.1125,Mandalay,Myingyan,Natogyi,,,,,4,2.523586,2.414857,0.10873,1.045025,4.5025,near_straight,False
All_states_region_MVLine_tsp_level.1126,Mandalay,Myingyan,Natogyi,,,,,2,0.907998,0.907998,0.0,1.0,0.0,near_straight,False
All_states_region_MVLine_tsp_level.1127,Mandalay,Myingyan,Natogyi,,,,,2,1.236433,1.236433,0.0,1.0,0.0,near_straight,False
All_states_region_MVLine_tsp_level.1128,Mandalay,Myingyan,Natogyi,,,,,2,0.970272,0.970272,0.0,1.0,0.0,near_straight,False
All_states_region_MVLine_tsp_level.1129,Mandalay,Myingyan,Natogyi,,,,,2,0.488419,0.488419,0.0,1.0,0.0,near_straight,False
All_states_region_MVLine_tsp_level.1130,Mandalay,Myingyan,Natogyi,,,,,2,0.311565,0.311565,0.0,1.0,0.0,near_straight,False
All_states_region_MVLine_tsp_level.1131,Mandalay,Myingyan,Natogyi,,,,,8,14.663704,14.106741,0.556963,1.039482,3.9482,near_straight,False
All_states_region_MVLine_tsp_level.1132,Mandalay,Myingyan,Natogyi,,,,,2,0.678394,0.678394,0.0,1.0,0.0,near_straight,False
All_states_region_MVLine_tsp_level.1133,Mandalay,Myingyan,Natogyi,,,,,7,7.647918,7.445708,0.20221,1.027158,2.7158,near_straight,False
All_states_region_MVLine_tsp_level.1134,Mandalay,Myingyan,Natogyi,,,,,2,0.244138,0.244138,0.0,1.0,0.0,near_straight,False
All_states_region_MVLine_tsp_level.1135,Mandalay,Myingyan,Natogyi,,,,,2,0.288317,0.288317,0.0,1.0,0.0,near_straight,False
All_states_region_MVLine_tsp_level.1136,Mandalay,Myingyan,Natogyi,,,,,3,4.306317,4.162386,0.14393,1.034579,3.4579,near_straight,False
All_states_region_MVLine_tsp_level.1137,Mandalay,Myingyan,Natogyi,,,,,2,4.442437,4.442437,0.0,1.0,0.0,near_straight,False
All_states_region_MVLine_tsp_level.1138,Mandalay,Myingyan,Natogyi,,,,,17,27.833704,27.185659,0.648045,1.023838,2.3838,near_straight,False
All_states_region_MVLine_tsp_level.1139,Mandalay,Myingyan,Natogyi,,,,,2,1.737879,1.737879,0.0,1.0,0.0,near_straight,False
All_states_region_MVLine_tsp_level.1140,Mandalay,Myingyan,Natogyi,,,,,2,1.261271,1.261271,0.0,1.0,0.0,near_straight,False
All_states_region_MVLine_tsp_level.1141,Mandalay,Myingyan,Natogyi,,,,,2,0.91241,0.91241,0.0,1.0,0.0,near_straight,False
All_states_region_MVLine_tsp_level.1142,Mandalay,Myingyan,Natogyi,,,,,2,0.561348,0.561348,0.0,1.0,0.0,near_straight,False
All_states_region_MVLine_tsp_level.1143,Mandalay,Myingyan,Natogyi,,,,,2,1.61879,1.61879,0.0,1.0,0.0,near_straight,False
All_states_region_MVLine_tsp_level.1144,Mandalay,Myingyan,Ngazun,,,,,10,15.993854,15.156177,0.837677,1.05527,5.527,minor_detour,False
All_states_region_MVLine_tsp_level.1145,Mandalay,Myingyan,Ngazun,,,,,2,0.509719,0.509719,0.0,1.0,0.0,near_straight,False
All_states_region_MVLine_tsp_level.1146,Mandalay,Myingyan,Ngazun,,,,,2,0.39497,0.39497,0.0,1.0,0.0,near_straight,False
All_states_region_MVLine_tsp_level.1147,Mandalay,Myingyan,Ngazun,,,,,2,0.576681,0.576681,0.0,1.0,0.0,near_straight,False
All_states_region_MVLine_tsp_level.1148,Mandalay,Myingyan,Ngazun,,,,,2,0.744058,0.744058,0.0,1.0,0.0,near_straight,False
All_states_region_MVLine_tsp_level.1149,Mandalay,Myingyan,Ngazun,,,,,2,0.486352,0.486352,0.0,1.0,0.0,near_straight,False
All_states_region_MVLine_tsp_level.1150,Mandalay,Myingyan,Ngazun,,,,,2,0.494979,0.494979,0.0,1.0,0.0,near_straight,False
All_states_region_MVLine_tsp_level.1151,Mandalay,Myingyan,Ngazun,,,,,2,0.401585,0.401585,0.0,1.0,0.0,near_straight,False
All_states_region_MVLine_tsp_level.1152,Mandalay,Myingyan,Ngazun,,,,,2,0.341203,0.341203,0.0,1.0,0.0,near_straight,False
All_states_region_MVLine_tsp_level.1153,Mandalay,Myingyan,Ngazun,,,,,2,0.777855,0.777855,0.0,1.0,0.0,near_straight,False
All_states_region_MVLine_tsp_level.1154,Mandalay,Myingyan,Ngazun,,,,,5,6.84651,5.544132,1.302378,1.234911,23.4911,moderate_detour,True
All_states_region_MVLine_tsp_level.1155,Mandalay,Myingyan,Ngazun,Tada-U,,,,2,2.922902,2.922902,0.0,1.0,0.0,near_straight,False
All_states_region_MVLine_tsp_level.1156,Mandalay,Myingyan,Ngazun,Simee-Ywathit-Kyauktalon,,,,3,25.193071,23.8583,1.334771,1.055946,5.5946,minor_detour,False
All_states_region_MVLine_tsp_level.1157,Mandalay,Myingyan,Ngazun,,,,,3,16.065816,14.858821,1.206995,1.081231,8.1231,minor_detour,False
All_states_region_MVLine_tsp_level.1158,Mandalay,Myingyan,Ngazun,Myothaashe,Natogyi,,,2,2.45956,2.45956,0.0,1.0,0.0,near_straight,False
All_states_region_MVLine_tsp_level.1159,Mandalay,Myingyan,Ngazun,Ngamya hydropower line,,,,4,8.38534,8.310419,0.074921,1.009015,0.9015,near_straight,False
All_states_region_MVLine_tsp_level.1160,Mandalay,Myingyan,Taungtha,Taungtha,Myingyan,,,7,10.476349,10.343151,0.133199,1.012878,1.2878,near_straight,False
All_states_region_MVLine_tsp_level.1161,Mandalay,Myingyan,Taungtha,,,,,2,0.998432,0.998432,0.0,1.0,0.0,near_straight,False
All_states_region_MVLine_tsp_level.1162,Mandalay,Myingyan,Taungtha,,,,,2,1.902318,1.902318,0.0,1.0,0.0,near_straight,False
All_states_region_MVLine_tsp_level.1163,Mandalay,Myingyan,Taungtha,,,,,2,1.462548,1.462548,0.0,1.0,0.0,near_straight,False
All_states_region_MVLine_tsp_level.1164,Mandalay,Myingyan,Taungtha,,,,,2,0.446066,0.446066,0.0,1.0,0.0,near_straight,False
All_states_region_MVLine_tsp_level.1165,Mandalay,Myingyan,Taungtha,Nyaungchaung,Myingyan,,,4,15.877548,14.292692,1.584856,1.110886,11.0886,minor_detour,False
All_states_region_MVLine_tsp_level.1166,Manadalay,Myingyan,Taungtha,Taungtha,Mahlaing,,,2,22.892085,22.892085,0.0,1.0,0.0,near_straight,False
All_states_region_MVLine_tsp_level.1167,Mandalay,Myingyan,Taungtha,,,,,12,5.707734,4.207506,1.500228,1.35656,35.656,moderate_detour,True
All_states_region_MVLine_tsp_level.1168,Mandalay,Myingyan,Taungtha,,,,,2,0.988253,0.988253,0.0,1.0,0.0,near_straight,False
All_states_region_MVLine_tsp_level.1169,Mandalay,Myingyan,Taungtha,,,,,2,0.606847,0.606847,0.0,1.0,0.0,near_straight,False
All_states_region_MVLine_tsp_level.1170,Mandalay,Myingyan,Taungtha,,,,,2,1.031331,1.031331,0.0,1.0,0.0,near_straight,False
All_states_region_MVLine_tsp_level.1171,Mandalay,Myingyan,Taungtha,,,,,2,0.713872,0.713872,0.0,1.0,0.0,near_straight,False
All_states_region_MVLine_tsp_level.1172,Mandalay,Myingyan,Taungtha,,,,,2,0.676901,0.676901,0.0,1.0,0.0,near_straight,False
All_states_region_MVLine_tsp_level.1173,Mandalay,Myingyan,Taungtha,,,,,2,0.406934,0.406934,0.0,1.0,0.0,near_straight,False
All_states_region_MVLine_tsp_level.1174,Mandalay,Myingyan,Taungtha,,,,,3,1.067117,1.066849,0.000268,1.000251,0.0251,near_straight,False
All_states_region_MVLine_tsp_level.1175,Mandalay,Myingyan,Taungtha,,,,,2,0.952259,0.952259,0.0,1.0,0.0,near_straight,False
All_states_region_MVLine_tsp_level.1176,Mandalay,Myingyan,Taungtha,,,,,2,0.178651,0.178651,0.0,1.0,0.0,near_straight,False
All_states_region_MVLine_tsp_level.1177,Mandalay,Myingyan,Taungtha,,,,,14,23.27588,16.242849,7.033032,1.432993,43.2993,moderate_detour,True
All_states_region_MVLine_tsp_level.1178,Mandalay,Myingyan,Taungtha,,,,,2,0.829371,0.829371,0.0,1.0,0.0,near_straight,False
All_states_region_MVLine_tsp_level.1179,Mandalay,Myingyan,Taungtha,,,,,2,0.506737,0.506737,0.0,1.0,0.0,near_straight,False
All_states_region_MVLine_tsp_level.1180,Mandalay,Myingyan,Taungtha,,,,,2,0.703747,0.703747,0.0,1.0,0.0,near_straight,False
All_states_region_MVLine_tsp_level.1181,Mandalay,Myingyan,Taungtha,,,,,3,4.65117,4.649747,0.001423,1.000306,0.0306,near_straight,False
All_states_region_MVLine_tsp_level.1182,Mandalay,Myingyan,Taungtha,,,,,2,1.099295,1.099295,0.0,1.0,0.0,near_straight,False
All_states_region_MVLine_tsp_level.1183,Mandalay,Myingyan,Taungtha,,,,,5,4.096252,2.828655,1.267596,1.448127,44.8127,moderate_detour,True
All_states_region_MVLine_tsp_level.1184,Mandalay,Myingyan,Taungtha,,,,,2,0.388681,0.388681,0.0,1.0,0.0,near_straight,False
All_states_region_MVLine_tsp_level.1185,Mandalay,Myingyan,Taungtha,,,,,2,0.34999,0.34999,0.0,1.0,0.0,near_straight,False
All_states_region_MVLine_tsp_level.1186,Mandalay,Myingyan,Taungtha,,,,,2,1.08015,1.08015,0.0,1.0,0.0,near_straight,False
All_states_region_MVLine_tsp_level.1187,Mandalay,Myingyan,Taungtha,,,,,2,2.320977,2.320977,0.0,1.0,0.0,near_straight,False
All_states_region_MVLine_tsp_level.1188,Mandalay,Myingyan,Taungtha,,,,,2,1.818267,1.818267,0.0,1.0,0.0,near_straight,False
All_states_region_MVLine_tsp_level.1189,Mandalay,Myingyan,Taungtha,,,,,3,1.548956,1.548203,0.000753,1.000486,0.0486,near_straight,False
All_states_region_MVLine_tsp_level.1190,Mandalay,Myingyan,Taungtha,,,,,2,2.210312,2.210312,0.0,1.0,0.0,near_straight,False
All_states_region_MVLine_tsp_level.1191,Mandalay,Myingyan,Taungtha,,,,,2,1.022051,1.022051,0.0,1.0,0.0,near_straight,False
All_states_region_MVLine_tsp_level.1192,Mandalay,Myingyan,Taungtha,,,,,8,11.783411,9.057774,2.725636,1.300917,30.0917,moderate_detour,True
All_states_region_MVLine_tsp_level.1193,Mandalay,Myingyan,Taungtha,,,,,2,0.374864,0.374864,0.0,1.0,0.0,near_straight,False
All_states_region_MVLine_tsp_level.1194,Mandalay,Myingyan,Taungtha,,,,,2,0.444185,0.444185,0.0,1.0,0.0,near_straight,False
All_states_region_MVLine_tsp_level.1195,Mandalay,Myingyan,Taungtha,,,,,3,2.831304,2.827712,0.003591,1.00127,0.127,near_straight,False
All_states_region_MVLine_tsp_level.1196,Mandalay,Myingyan,Taungtha,,,,,3,0.997729,0.648564,0.349165,1.538365,53.8365,severe_detour,True
All_states_region_MVLine_tsp_level.1197,Mandalay,Myingyan,Taungtha,,,,,5,6.441151,5.692853,0.748298,1.131445,13.1445,minor_detour,False
All_states_region_MVLine_tsp_level.1198,Mandalay,Myingyan,Taungtha,,,,,2,1.493816,1.493816,0.0,1.0,0.0,near_straight,False
All_states_region_MVLine_tsp_level.1199,Mandalay,Myingyan,Taungtha,,,,,2,0.565016,0.565016,0.0,1.0,0.0,near_straight,False
All_states_region_MVLine_tsp_level.1200,Mandalay,Myingyan,Taungtha,,,,,5,6.957708,6.945206,0.012502,1.0018,0.18,near_straight,False
All_states_region_MVLine_tsp_level.1201,Mandalay,Myingyan,Taungtha,,,,,2,0.589894,0.589894,0.0,1.0,0.0,near_straight,False
All_states_region_MVLine_tsp_level.1202,Mandalay,Myingyan,Taungtha,,,,,2,0.964836,0.964836,0.0,1.0,0.0,near_straight,False
All_states_region_MVLine_tsp_level.1203,Mandalay,Myingyan,Taungtha,,,,,3,2.924349,2.924176,0.000173,1.000059,0.0059,near_straight,False
All_states_region_MVLine_tsp_level.1204,Mandalay,Myingyan,Taungtha,,,,,2,0.948875,0.948875,0.0,1.0,0.0,near_straight,False
All_states_region_MVLine_tsp_level.1205,Mandalay,Myingyan,Taungtha,Thazi,Myingyan,,,5,34.723852,31.355275,3.368578,1.107433,10.7433,minor_detour,False
All_states_region_MVLine_tsp_level.1206,Mandalay,Myingyan,Taungtha,,,,,3,34.379298,32.943453,1.435845,1.043585,4.3585,near_straight,False
All_states_region_MVLine_tsp_level.1207,Mandalay,Myingyan,Taungtha,,,,,3,28.43621,25.950856,2.485355,1.095772,9.5772,minor_detour,False
All_states_region_MVLine_tsp_level.1208,Mandalay,Myingyan,Taungtha,,,,,2,5.902612,5.902612,0.0,1.0,0.0,near_straight,False
All_states_region_MVLine_tsp_level.1209,Mandalay,Mandalay,Patheingyi,Shwesayan,AAA,,,3,3.868518,3.418997,0.449521,1.131478,13.1478,minor_detour,False
All_states_region_MVLine_tsp_level.1210,Mandalay,Mandalay,Patheingyi,AAA,Marble,,,2,1.048228,1.048228,0.0,1.0,0.0,near_straight,False
All_states_region_MVLine_tsp_level.1211,Mandalay,Mandalay,Patheingyi,Shwesayan,Kyauk Chaw,,,2,1.945273,1.945273,0.0,1.0,0.0,near_straight,False
All_states_region_MVLine_tsp_level.1212,Mandalay,Mandalay,Patheingyi,,,,,4,6.316546,4.963368,1.353178,1.272633,27.2633,moderate_detour,True
All_states_region_MVLine_tsp_level.1213,Mandalay,Mandalay,Patheingyi,Myanmar Elephant,Pa Na Ya Army,,,5,8.157139,6.449013,1.708125,1.264866,26.4866,moderate_detour,True
All_states_region_MVLine_tsp_level.1214,Mandalay,Mandalay,Patheingyi,,,,,3,3.250218,2.622924,0.627294,1.239158,23.9158,moderate_detour,True
All_states_region_MVLine_tsp_level.1215,Mandalay,Mandalay,Patheingyi,,,,,2,0.620733,0.620733,0.0,1.0,0.0,near_straight,False
All_states_region_MVLine_tsp_level.1216,Mandalay,Mandalay,Patheingyi,,,,,2,0.761973,0.761973,0.0,1.0,0.0,near_straight,False
All_states_region_MVLine_tsp_level.1217,Mandalay,Mandalay,Patheingyi,Shwesayan,Kyaukmi,,,5,9.728005,8.186005,1.542,1.18837,18.837,minor_detour,False
All_states_region_MVLine_tsp_level.1218,Mandalay,Mandalay,Patheingyi,,,,,4,7.648016,6.995228,0.652788,1.093319,9.3319,minor_detour,False
All_states_region_MVLine_tsp_level.1219,Mandalay,Mandalay,Patheingyi,Aung Pin Lae,Myoma,,,3,4.205812,4.118665,0.087147,1.021159,2.1159,near_straight,False
All_states_region_MVLine_tsp_level.1220,Mandalay,Mandalay,Patheingyi,Myauk Pyin,Warkhin Gon,,,2,6.184618,6.184618,0.0,1.0,0.0,near_straight,False
All_states_region_MVLine_tsp_level.1221,Mandalay,Mandalay,Patheingyi,Myauk Pyin,Danatheikdi,,,2,3.456813,3.456813,0.0,1.0,0.0,near_straight,False
All_states_region_MVLine_tsp_level.1222,Mandalay,Mandalay,Patheingyi,Danatheikdi,Pehlawpo,,,2,1.66212,1.66212,0.0,1.0,0.0,near_straight,False
All_states_region_MVLine_tsp_level.1223,Mandalay,Mandalay,Patheingyi,Pehlawpo,Patheingale,,,2,0.786482,0.786482,0.0,1.0,0.0,near_straight,False
All_states_region_MVLine_tsp_level.1224,Mandalay,Mandalay,Patheingyi,Patheingale,Kalamadaung,,,2,1.329394,1.329394,0.0,1.0,0.0,near_straight,False
All_states_region_MVLine_tsp_level.1225,Mandalay,Mandalay,Patheingyi,Kalamadaung,Gardama,,,2,4.074713,4.074713,0.0,1.0,0.0,near_straight,False
All_states_region_MVLine_tsp_level.1226,Mandalay,Mandalay,Patheingyi,Gardama,Dahattaw,,,3,2.361605,2.358834,0.002771,1.001175,0.1175,near_straight,False
All_states_region_MVLine_tsp_level.1227,Mandalay,Mandalay,Patheingyi,,,,,2,1.085602,1.085602,0.0,1.0,0.0,near_straight,False
All_states_region_MVLine_tsp_level.1228,Mandalay,Mandalay,Patheingyi,Dahattaw,Phayoung Taung,,,2,3.34736,3.34736,0.0,1.0,0.0,near_straight,False
All_states_region_MVLine_tsp_level.1229,Mandalay,Mandalay,Patheingyi,Dahattaw,Kaungmum,,,3,1.051689,1.01765,0.034039,1.033449,3.3449,near_straight,False
All_states_region_MVLine_tsp_level.1230,Mandalay,Mandalay,Patheingyi,,Computer University,,,2,1.592857,1.592857,0.0,1.0,0.0,near_straight,False
All_states_region_MVLine_tsp_level.1231,Mandalay,Mandalay,Patheingyi,Kaungmum,Myakantha,,,2,3.060655,3.060655,0.0,1.0,0.0,near_straight,False
All_states_region_MVLine_tsp_level.1232,Mandalay,Mandalay,Patheingyi,Myakantha,,,,2,1.0555,1.0555,0.0,1.0,0.0,near_straight,False
All_states_region_MVLine_tsp_level.1233,Mandalay,Mandalay,Chanayethazan,Myauk Pyin,O-bo,,,4,1.778888,1.562476,0.216412,1.138506,13.8506,minor_detour,False
